,# YTID,start_seconds,end_seconds,positive_labels,laughter,not_laughter
5485,-4dBV9l9PCY,30.0,40.0,/m/09x0r,False,True
1857401,sLdiwwuW-MQ,60.0,70.0,"/m/020bb7,/m/09x0r",False,True
283971,3wu-0WapH_I,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
582130,AtG7WdSAvh4,30.0,40.0,/m/09x0r,False,True
1428507,bWrQreFMlEg,530.0,540.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00128",False,True
986391,NA1WH5ttz9Q,220.0,230.0,"/m/09x0r,/t/dd00125",False,True
1517227,epQv5s94YC8,310.0,320.0,"/m/09x0r,/t/dd00129",False,True
459992,7rLJsLXJszw,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1179664,TdZSze82miA,30.0,40.0,"/m/04rlf,/m/04szw,/m/07y_7,/m/09x0r",False,True
1238972,VjBBDzuvTRk,3.0,13.0,"/m/078jl,/m/09x0r,/m/0jbk",False,True
1621574,ipwqhZBrr4E,21.0,31.0,"/m/07rkbfh,/m/09x0r",False,True
1767584,oeWmUZUxylM,540.0,550.0,"/m/0326g,/m/04rlf,/m/07rrh0c,/m/09x0r",False,True
1702643,m22PNdo7SBQ,160.0,170.0,/m/09x0r,False,True
675620,DSDlOExl9P0,30.0,40.0,/m/09x0r,False,True
328306,4qjsQZLBbs8,70.0,80.0,"/m/04rlf,/m/09x0r,/t/dd00126",False,True
2025227,zIiZTA4TB4o,30.0,40.0,"/m/0395lw,/m/09x0r",False,True
1362030,_4jr_6hxnC0,29.0,39.0,/m/09x0r,False,True
1451690,cOgZoSIyEKg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
344358,5BTiD8_HoSo,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1009335,NuoiMTowfCQ,0.0,8.0,/m/09x0r,False,True
772780,GNaDxwbEJ7E,30.0,40.0,"/m/04rlf,/m/07bgp,/m/09x0r",False,True
1222553,V9CfaiGUyMA,30.0,40.0,/m/09x0r,False,True
1543231,fnYKeC0z8Z0,30.0,40.0,/m/09x0r,False,True
1144427,SR7ZiKbmR6Q,13.0,23.0,/m/09x0r,False,True
1254754,WHKscIOoEtQ,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1179749,TditGhUDWdg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
698107,E6Ifnl3Iung,220.0,230.0,"/m/04rlf,/m/09x0r",False,True
1164074,T5vOrgzOYig,30.0,40.0,/m/09x0r,False,True
558755,AKezjzY9N44,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0k5j",False,True
840566,IU6yEorzGZA,30.0,40.0,"/m/02dgv,/m/09x0r",False,True
720289,EllPi-D4GOg,30.0,40.0,"/m/09x0r,/m/0hsrw",False,True
519587,9MaBFNrQCdk,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
567746,AXpP9ANNocA,30.0,40.0,/m/09x0r,False,True
1893047,toSAlVOhUjg,350.0,360.0,/m/09x0r,False,True
1289903,XWcrqbGguQo,30.0,40.0,"/m/09x0r,/t/dd00128",False,True
375785,5sJgi7k52HM,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1375232,_ZXTi-IMsfE,30.0,40.0,/m/09x0r,False,True
1141018,SJZYlhi_N3A,390.0,400.0,"/m/032s66,/m/09x0r",False,True
1541374,fj4I9U0RcAw,30.0,40.0,/m/09x0r,False,True
990306,NIJGU1X2HDY,30.0,40.0,/m/09x0r,False,True
1527697,fD6AOa1nxNM,100.0,110.0,/m/09x0r,False,True
1381535,_nOV_ks-5IM,30.0,40.0,/m/09x0r,False,True
339972,55VynK7Fbfk,30.0,40.0,"/m/02qldy,/m/05zppz,/m/09x0r",False,True
1888195,tbq5Oj8ZUT4,30.0,40.0,/m/09x0r,False,True
1371449,_Qi6q0g6RTg,100.0,110.0,"/m/09x0r,/t/dd00125",False,True
720233,Elf05I9kSyI,150.0,160.0,"/m/09x0r,/m/0ytgt",False,True
661047,D0x1TpXfTwI,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1239911,VlH7h-_QQw4,0.0,9.0,/m/09x0r,False,True
1104137,R3nera-kpok,30.0,40.0,/m/09x0r,False,True
1670420,klkofvhUjpU,30.0,40.0,"/m/09x0r,/t/dd00128",False,True
188309,2ACV5Ptpc80,260.0,270.0,"/m/09x0r,/t/dd00125",False,True
44926,-htRtJgn5hg,29.0,39.0,/m/09x0r,False,True
972035,Mh60PkqEc_c,40.0,50.0,/m/09x0r,False,True
727405,EzPSgN9gFoM,160.0,170.0,"/m/0145m,/m/04rlf,/m/09x0r",False,True
374537,5qZ4VVr1-28,30.0,40.0,/m/09x0r,False,True
1550552,g4ARN3seQr4,60.0,70.0,"/m/07yv9,/m/09x0r",False,True
677619,DVulADSzuZI,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1336056,Z9FMuleXs64,90.0,100.0,"/m/09x0r,/t/dd00125",False,True
367740,5gjsQsk2g7M,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1408843,anblMWXXeWU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
668656,DFJUF5aLcZk,440.0,450.0,"/m/012f08,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128",False,True
1250155,W71VMmDSSuw,0.0,10.0,"/m/02rr_,/m/0342h,/m/04rlf,/m/09x0r,/m/0g12c5,/m/0l14qv",False,True
1708135,mG7NpkEeQ18,270.0,280.0,"/m/04rlf,/m/09x0r,/m/0jbk,/t/dd00125",False,True
750712,FhM-vNXn0eQ,170.0,180.0,"/m/03fwl,/m/068hy,/m/09x0r,/m/0jbk",False,True
880994,JkaxIq-o2Xw,0.0,10.0,"/m/028v0c,/m/09x0r,/t/dd00128,/t/dd00129",False,True
773031,GO2dNRf-6fM,30.0,40.0,"/m/09x0r,/t/dd00126",False,True
48175,-lNvS2j6IEM,370.0,380.0,"/m/0140xf,/m/02mscn,/m/04rlf,/m/09x0r",False,True
816218,HiHQhP8O4yE,21.0,31.0,"/m/04rlf,/m/09x0r",False,True
1900389,u6nhjffCGM0,4.0,14.0,"/m/0912c9,/m/09x0r,/t/dd00128",False,True
800901,HF9bassp2xg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1836191,rTesr2LE0cc,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
772785,GNbF4RAYuRU,30.0,40.0,/m/09x0r,False,True
993504,NOv3esqbyag,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
572275,AdtcW_Mgla8,540.0,550.0,/m/09x0r,False,True
577697,AmK7JwHaSsw,30.0,40.0,/m/09x0r,False,True
990181,NI56VVCsBZE,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1054989,PPw130Huq0g,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
713194,EZ3gXqBaabU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1440422,byZBgNYQ7vU,580.0,590.0,"/m/09x0r,/m/0fx9l,/t/dd00125",False,True
132723,1BLgvI8NaGA,90.0,100.0,"/m/04rlf,/m/09x0r,/m/0j2kx,/t/dd00129",False,True
1137249,SBFoqSmbZBU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
764529,G7Adch-rlh4,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1796092,pp8aSOOL4VA,80.0,90.0,"/m/034srq,/m/05kq4,/m/09x0r",False,True
737806,FIg6C2xVUdA,30.0,40.0,/m/09x0r,False,True
845413,IcnDJReT2Po,30.0,40.0,/m/09x0r,False,True
1653478,k64Zrs34zIw,30.0,40.0,/m/09x0r,False,True
526733,9YS_03AhnMA,30.0,40.0,"/m/05zppz,/m/09x0r",False,True
666841,DBv71F4rI9U,30.0,40.0,/m/09x0r,False,True
1469988,d4XDnGeJ_sc,250.0,260.0,"/m/07pp8cl,/m/09x0r",False,True
1754303,o6dPX0kE7yo,190.0,200.0,/m/09x0r,False,True
1787462,pTejJwkML8k,60.0,70.0,"/m/04rlf,/m/09x0r",False,True
1028868,OYaYLRrnEIw,30.0,40.0,/m/09x0r,False,True
718447,EiFL4qsWaKE,30.0,40.0,/m/09x0r,False,True
1440037,bxaoJaaX2O8,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
308650,4RMn2TxyT7I,30.0,40.0,/m/09x0r,False,True
1893147,toilwjywrMY,30.0,40.0,/m/09x0r,False,True
588720,B2u5AJRiuTw,30.0,40.0,/m/09x0r,False,True
397035,6M1o1xVWCmo,100.0,110.0,"/m/07pzfmf,/m/09x0r,/t/dd00125",False,True
602735,BPsmbfxToqI,0.0,10.0,/m/09x0r,False,True
1491686,dsVE4S7Rz84,180.0,190.0,"/m/09x0r,/t/dd00125",False,True
135853,1EkmAhTCLN0,30.0,40.0,/m/09x0r,False,True
70398,07gglRILACs,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
200166,2NuTTNf810g,20.0,30.0,/m/09x0r,False,True
1880500,tICjr38NjcQ,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
2016909,yxrcxqUE5T4,90.0,100.0,"/m/015p6,/m/09x0r",False,True
1502980,eIm1iQT2dKU,30.0,40.0,/m/09x0r,False,True
918079,KxlS9nfx9_Y,30.0,40.0,"/m/04rlf,/m/09t49,/m/09x0r",False,True
1127683,RrlpJ3whaGk,30.0,40.0,/m/09x0r,False,True
1897558,u-P3fvPZ8s0,30.0,40.0,/m/09x0r,False,True
499558,8qyGRXWDuF4,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1949729,wANCp3lcsgo,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
461530,7tkFjcZO2qg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1875912,t6FI-IeUEwI,30.0,40.0,/m/09x0r,False,True
330193,4tD8JAPjpHU,2.0,12.0,"/m/068hy,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk",False,True
711988,EWoKPHyrwGg,230.0,240.0,/m/09x0r,False,True
927311,LFm46bRymX0,14.0,24.0,"/m/07swgks,/m/09x0r",False,True
841606,IWC_qGy4CtM,30.0,40.0,/m/09x0r,False,True
107822,0kxdzTZOUVY,0.0,10.0,/m/09x0r,False,True
771686,GLKd4jlEo9I,0.0,10.0,/m/09x0r,False,True
570635,AbHHOCmzTdU,30.0,40.0,/m/09x0r,False,True
147485,1RgulI_ev2Y,30.0,40.0,/m/09x0r,False,True
2006221,yW7UkXE2Agg,30.0,40.0,/m/09x0r,False,True
986958,NBENwErUKfc,30.0,40.0,/m/09x0r,False,True
1896574,txqDtJpEnYA,460.0,470.0,/m/09x0r,False,True
1763171,oTiaEIjxhVg,30.0,40.0,"/m/06_fw,/m/09x0r",False,True
1298652,XpQy8n3-75I,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
769119,GGBIFGqo59g,9.0,19.0,/m/09x0r,False,True
1978405,xLtWduS-op0,210.0,220.0,/m/09x0r,False,True
243930,3B5fdjpv9EM,30.0,40.0,/m/09x0r,False,True
771846,GLeyRO0_fhk,500.0,510.0,/m/09x0r,False,True
1063789,PhrkhYDOzXM,230.0,240.0,"/m/015p6,/m/09x0r",False,True
1753499,o4_i0r41OzI,40.0,50.0,"/m/02pjr4,/m/09x0r",False,True
144272,1O6QEA0ywtE,30.0,40.0,"/m/04rlf,/m/05zppz,/m/09x0r",False,True
1068115,Pr5TMOJBPP8,30.0,40.0,/m/09x0r,False,True
1903183,uEQPIPdChuE,170.0,180.0,"/m/09x0r,/t/dd00125",False,True
1883399,tPoSIfOke7w,30.0,35.0,/m/09x0r,False,True
803513,HKH-ugrr818,30.0,40.0,/m/09x0r,False,True
794275,H25GEpldiwI,30.0,40.0,/m/09x0r,False,True
1668611,khEBe9E_5vY,30.0,40.0,/m/09x0r,False,True
143980,1Nn1aIQ4Xjc,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
136161,1F3dbkGFZ0o,30.0,40.0,/m/09x0r,False,True
1162781,T32f9CNJuEM,220.0,230.0,/m/09x0r,False,True
1471476,d8-j2HEt1nA,300.0,310.0,/m/09x0r,False,True
464659,7ymO6GAjRgE,30.0,40.0,"/m/07r04,/m/07yv9,/m/09x0r",False,True
1677301,l22zOQFk3SM,30.0,40.0,/m/09x0r,False,True
1254319,WGJxhg5H1Ps,170.0,180.0,"/m/04rlf,/m/09x0r",False,True
75021,0CcLj2B6K5I,50.0,60.0,"/m/09x0r,/t/dd00125",False,True
247223,3F0l2HoTxX0,590.0,600.0,"/m/04rlf,/m/09x0r",False,True
268665,3e546qdU3fA,6.0,16.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk",False,True
553673,ADXWRe-mocI,30.0,40.0,/m/09x0r,False,True
160923,1flIZrQc4Qc,30.0,40.0,"/m/02dgv,/m/09x0r",False,True
293307,47bJpCMT7A8,30.0,40.0,/m/09x0r,False,True
829637,I8Bup69WHcg,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00129",False,True
1757826,oFheLqV6qsg,30.0,40.0,/m/09x0r,False,True
195499,2IZSx1dVwk8,60.0,70.0,"/m/07yv9,/m/09x0r",False,True
641714,CTW-v5jT4TQ,30.0,40.0,"/m/02qldy,/m/02zsn,/m/09x0r",False,True
1780474,pBNau1X7wBg,130.0,140.0,"/m/01hgjl,/m/02lkt,/m/04rlf,/m/09x0r,/m/0glt670",False,True
1613636,iX-thlf3teE,110.0,120.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/m/09x0r",False,True
1999337,yDcRXSrq7bA,30.0,40.0,/m/09x0r,False,True
1147941,SYpse8OAHmg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
23933,-NDJFBkCwTU,30.0,40.0,"/m/05zppz,/m/09x0r",False,True
380506,5z6bJV4XOYY,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1636199,jQ7pY2l0XkU,10.0,20.0,"/m/09x0r,/t/dd00129",False,True
874795,JYvgkTpWvnc,30.0,40.0,/m/09x0r,False,True
1754798,o7v_zC0LNw0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
624074,Bz6TqGEBD9w,30.0,40.0,"/m/02qldy,/m/05zppz,/m/09x0r",False,True
1764106,oWALpcQzsas,290.0,300.0,"/m/019jd,/m/02rlv9,/m/07yv9,/m/09x0r",False,True
444469,7U7rZIIV5c4,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136",False,True
164133,1jTQeMC_AmQ,30.0,40.0,/m/09x0r,False,True
424471,7-am2gBtgYU,30.0,40.0,"/m/07q0h5t,/m/09x0r",False,True
414049,6kteJBsZ6hs,30.0,40.0,/m/09x0r,False,True
1205632,UZBehPI2180,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1845638,rrauCh8sOIk,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1382980,_qnLtGW4BtM,30.0,40.0,/m/09x0r,False,True
1169463,THl1YWqA8ag,30.0,40.0,"/m/015p6,/m/07r_25d,/m/09x0r",False,True
850069,IlsH8aPDgTQ,80.0,90.0,/m/09x0r,False,True
1220180,V3o0UbI58UU,5.0,15.0,/m/09x0r,False,True
1637931,jUV8Elycx6w,90.0,100.0,/m/09x0r,False,True
1434391,bk3VKnHMdCI,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
991230,NKC9lppanqk,30.0,40.0,"/m/05zppz,/m/09x0r,/m/0ytgt",False,True
40399,-d4310rpv5I,30.0,40.0,/m/09x0r,False,True
1150869,SeC2A3zhMQ0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
375750,5sFfE2bJItA,30.0,40.0,/m/09x0r,False,True
357308,5T6T7ATZAe8,100.0,110.0,"/m/01j3sz,/m/07p6fty,/m/09x0r",False,True
1420530,bDuIv88sBgE,25.0,35.0,/m/09x0r,False,True
1535954,fX8SGxc4ads,0.0,10.0,/m/09x0r,False,True
578229,An6ZNDOq2Os,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
502163,8v6aym6sIlk,30.0,40.0,/m/09x0r,False,True
518224,9KLDsS3r5Ho,10.0,20.0,/m/09x0r,False,True
1350247,ZedAgDRwKEc,110.0,120.0,"/m/04rlf,/m/09x0r,/t/dd00125,/t/dd00129",False,True
1482889,dYvE5rXc7M0,26.0,36.0,"/m/07qjznl,/m/09x0r",False,True
109379,0mgfm40id-Y,480.0,490.0,"/m/09x0r,/t/dd00125",False,True
1018916,ODhd4TndNNs,30.0,40.0,/m/09x0r,False,True
895032,KCmn0pKFXGQ,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
852459,Iqa1TGFa4Ps,30.0,40.0,"/m/07k1x,/m/09x0r",False,True
1012959,O1KjziMvT60,470.0,480.0,"/m/09x0r,/t/dd00125",False,True
337010,51Xz4eqm_00,15.0,25.0,/m/09x0r,False,True
1533142,fQ5xoAsDXc4,10.0,20.0,/m/09x0r,False,True
1270510,Wpnv5XbTPXc,30.0,40.0,/m/09x0r,False,True
62202,0-8Ht8OvuII,30.0,40.0,"/m/01hsr_,/m/09x0r",False,True
455155,7jf7m8NDqG0,23.0,33.0,/m/09x0r,False,True
264747,3_A3ed42od4,28.0,38.0,"/m/04rlf,/m/07c52,/m/09x0r",False,True
43333,-gC6V_JwM1M,26.0,36.0,/m/09x0r,False,True
316569,4arhCzZrAKo,40.0,50.0,/m/09x0r,False,True
760187,FzhkWOCjLTU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1176021,TWMlc5HEtHg,0.0,5.0,/m/09x0r,False,True
516400,9HI7sTwLK4s,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1067433,PphBDis5WIY,50.0,60.0,"/m/09x0r,/m/0d31p",False,True
290447,43zoA1mWd-k,430.0,440.0,"/m/04rlf,/m/0ytgt",False,True
851043,InliHGHNX8A,100.0,110.0,"/m/09x0r,/m/0j6m2",False,True
1923189,v3dm9UiUU70,30.0,40.0,/m/09x0r,False,True
1293163,Xcyid0-T1-M,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1197636,UHA4KV7eE1c,130.0,140.0,/m/09x0r,False,True
333846,4yEGr67IWRE,60.0,70.0,"/m/020bb7,/m/09x0r,/t/dd00129",False,True
302828,4JfyM_xsico,30.0,40.0,"/m/09x0r,/t/dd00128",False,True
1118872,RZhoWU44Tz4,480.0,490.0,"/m/04rlf,/m/09x0r,/t/dd00129",False,True
1577984,h7vDyIO6Vi0,21.0,31.0,"/m/04rlf,/m/09x0r",False,True
445374,7VYtHbBH7WM,21.0,31.0,/m/09x0r,False,True
725352,EvKgRHhWIF0,30.0,40.0,/m/09x0r,False,True
1883603,tQLVDCOvCmk,4.0,14.0,/m/09x0r,False,True
1487888,djdKsaaGwWk,290.0,300.0,"/m/07k1x,/m/083vt,/m/09x0r",False,True
1715357,mYJ-sQpi8t4,6.0,16.0,/m/09x0r,False,True
1166242,TAfctjUEveI,30.0,40.0,/m/09x0r,False,True
245702,3DBCyNroK00,60.0,70.0,"/m/04rlf,/m/09x0r",False,True
1605322,iCSx6VnrrDQ,30.0,40.0,"/m/07yv9,/m/09x0r",False,True
1904391,uHkS0ElAup8,30.0,40.0,/m/09x0r,False,True
1158819,SvMxT3FF3XA,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
777997,GXr_s7CqErE,30.0,40.0,/m/09x0r,False,True
2011955,yk_VitSf2Gw,0.0,10.0,"/m/04rlf,/m/09x0r,/t/dd00127",False,True
1207577,UcnuWMBOM5c,26.0,36.0,/m/09x0r,False,True
819787,Hp_uadxXh4g,310.0,320.0,"/m/05tny_,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk",False,True
473489,8ByU424Rsmo,30.0,40.0,"/m/02qldy,/m/02zsn,/m/09x0r",False,True
233022,2zJDOohhnbI,130.0,140.0,"/m/04rlf,/m/09x0r",False,True
1182541,Tk6UAd5iPeI,60.0,70.0,"/m/04rlf,/m/09x0r",False,True
1727507,n1Hi7AbY0z4,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1426272,bReTsiYhd2k,100.0,110.0,"/m/04rlf,/m/09x0r",False,True
1176548,TXTjCBexlUE,9.0,19.0,"/m/015p6,/m/07r_25d,/m/09x0r,/m/0jbk",False,True
1097416,QqJVkJfL4oE,6.0,16.0,/m/09x0r,False,True
422435,6xVfd_fC3W0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1944364,vxLntkrLQZs,10.0,20.0,/m/09x0r,False,True
1806536,qFPgVxIpesM,30.0,40.0,/m/09x0r,False,True
857930,J0o38rFn3Lk,6.0,16.0,/m/09x0r,False,True
242105,38rDJIJuNmQ,40.0,50.0,"/m/09x0r,/t/dd00125",False,True
760203,FzjDiZRdx7M,30.0,40.0,"/m/03qtwd,/m/09x0r",False,True
491655,8e9nKiXc-x0,100.0,110.0,"/m/01z5f,/m/09x0r",False,True
973846,MkuMBp4-QCU,30.0,40.0,/m/09x0r,False,True
1764723,oXw-4UcV3a0,180.0,190.0,"/m/09x0r,/t/dd00125",False,True
21978,-LHIdDlBb6M,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
176544,1xk17O6yMCw,30.0,40.0,/m/09x0r,False,True
913173,KnT_7a1ZahI,14.0,24.0,/m/09x0r,False,True
1510163,eZWIu2xcK80,130.0,140.0,/m/09x0r,False,True
2014877,ysLbb1nd8mg,24.0,34.0,"/m/07rc7d9,/m/09x0r",False,True
1233381,VXY9yYgTPZE,130.0,140.0,/m/09x0r,False,True
1643012,jgWWnIzPYGI,16.0,26.0,/m/09x0r,False,True
1963242,wifp9XPQuL8,30.0,40.0,/m/09x0r,False,True
1605831,iDiBgipxsnE,290.0,300.0,/m/09x0r,False,True
1747652,nqJ6qvWk91M,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
202775,2QtItDZmzS0,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00003",False,True
230031,2vmOKoebm04,30.0,40.0,/m/09x0r,False,True
1500702,eDKtmv_Tz78,30.0,40.0,"/m/01d380,/m/09x0r",False,True
1602638,i5idaYIPW3A,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
492887,8gAKSa-m4kY,120.0,130.0,"/m/07r4k75,/m/09x0r",False,True
1251775,WAf1epplL0w,30.0,40.0,/m/09x0r,False,True
1361116,_2Tp3v7fhQs,30.0,40.0,/m/09x0r,False,True
1195302,UBn4neNGUBo,30.0,40.0,"/m/01w250,/m/09x0r",False,True
545579,A1Ti3TCdLeg,30.0,40.0,/m/09x0r,False,True
1941788,vqQgvrfRWGY,100.0,110.0,/m/09x0r,False,True
28541,-RtVCs_4CBI,220.0,230.0,/m/02qldy,False,True
281055,3tH23fYY7-8,24.0,34.0,"/m/04rlf,/m/09x0r",False,True
2039144,zspAO5_t7XU,520.0,530.0,/m/09x0r,False,True
881930,JmYVMltHwkY,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1331431,YzkdG6Tb3rk,4.0,14.0,/m/09x0r,False,True
442040,7QUvvqE6vVQ,16.0,26.0,/m/09x0r,False,True
40793,-dWrvwYznp4,30.0,40.0,/m/09x0r,False,True
1635675,jOimKozZNTc,90.0,100.0,/m/09x0r,False,True
881071,JklKnh6eDW4,360.0,370.0,/m/09x0r,False,True
758510,FwTivlZb8lU,30.0,40.0,"/m/03lty,/m/04rlf,/m/07q4ntr,/m/09x0r",False,True
1072286,Q-0xkTntJ6Q,30.0,40.0,/m/09x0r,False,True
1982218,xVw4YgXPC7M,30.0,40.0,/m/09x0r,False,True
128715,16uZsXo7yT8,30.0,40.0,/m/09x0r,False,True
1754152,o6HS2ZJAjfQ,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00128",False,True
1232686,VW2tpbL0MU4,24.0,34.0,/m/09x0r,False,True
158529,1d9U6XAz--U,21.0,31.0,"/m/04rlf,/m/09x0r",False,True
1135754,S85mo9HJyRk,20.0,30.0,"/m/09x0r,/m/0jbk",False,True
1939064,viytXNbelFk,30.0,40.0,"/m/015p6,/m/09x0r",False,True
926144,LDWNsbRHoUI,210.0,220.0,"/m/03k3r,/m/09x0r,/m/0jbk",False,True
1282278,XFDO7kFtv0Q,150.0,160.0,"/m/04rlf,/m/09x0r,/t/dd00125",False,True
110403,0nnwoSj53Dw,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
230069,2vpjrOFhyic,30.0,40.0,"/m/07pbtc8,/m/09x0r",False,True
621114,Btv8fKwxkU4,30.0,40.0,"/m/09x0r,/t/dd00128",False,True
978186,MttL1UtDtTE,160.0,170.0,"/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y,/t/dd00125",False,True
1195191,UBa66f46fLY,30.0,40.0,/m/09x0r,False,True
1641871,jdS6Z4l-rj4,30.0,40.0,"/m/04rlf,/m/07yv9,/m/09x0r",False,True
421358,6vpJhlBFOBE,30.0,40.0,/m/09x0r,False,True
1222141,V8J4I9A6kmY,30.0,40.0,/m/09x0r,False,True
849667,Il507j6qojg,30.0,40.0,/m/09x0r,False,True
52634,-q7AiuT-obo,30.0,40.0,"/m/06bz3,/m/09x0r",False,True
329667,4sWvzW2qrbk,30.0,40.0,/m/09x0r,False,True
490396,8c-egcIsIgU,11.0,21.0,"/m/04rlf,/m/09x0r",False,True
646356,Cb-EW5gwkrk,30.0,40.0,/m/09x0r,False,True
1331783,Z-SpMTfzeLY,380.0,390.0,"/m/09x0r,/t/dd00125",False,True
842362,IXhOMPeFnhc,210.0,220.0,"/m/04rlf,/m/09x0r",False,True
1779057,p7k0Jilbmlw,50.0,60.0,"/m/04rlf,/m/09x0r",False,True
1778052,p56cggEizQI,6.0,16.0,/m/09x0r,False,True
37086,-_hE3PxcwDo,190.0,200.0,"/m/07c52,/m/09x0r",False,True
589319,B3qBBcwVj2o,20.0,30.0,"/m/09x0r,/m/0ytgt",False,True
1641162,jbdRvQTU0GE,30.0,40.0,/m/09x0r,False,True
998354,NYrEVHYfB_I,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
398789,6OixodDKq7E,10.0,20.0,/m/09x0r,False,True
965438,MUeTvOPJwpE,30.0,40.0,/m/09x0r,False,True
527206,9ZENTOfrXw4,6.0,16.0,"/m/04rlf,/m/09x0r",False,True
774119,GQCwIUFvono,21.0,31.0,"/m/04rlf,/m/09x0r",False,True
1875465,t54SYzYxRZ4,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
932675,LR-s5EhoAPs,30.0,40.0,"/m/09x0r,/t/dd00129",False,True
334466,4z4QbOWH6WM,30.0,40.0,"/m/07q2z82,/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00066",False,True
1014103,O3iuqj3kE6w,100.0,110.0,"/m/03m5k,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y",False,True
1765610,o_GatVqls8w,310.0,320.0,"/m/09x0r,/t/dd00125",False,True
1293997,XewCTWPPiPg,30.0,40.0,/m/09x0r,False,True
1837601,rXXIlg_hHWk,30.0,40.0,/m/09x0r,False,True
250873,3JTAmAs4Li0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1358650,ZxspE20SiWg,30.0,40.0,/m/09x0r,False,True
204102,2SN10YXqrh0,30.0,40.0,"/m/02qldy,/m/05zppz,/m/09x0r",False,True
1635140,jNPFZUH18ds,0.0,10.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk",False,True
373021,5oOhSCED2js,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
465904,8-nnsfFa9TU,390.0,400.0,"/m/04rlf,/m/09x0r,/t/dd00129",False,True
1282723,XGBqeXYr_gA,470.0,480.0,/m/09x0r,False,True
571582,AcoZ0vd9pq8,30.0,40.0,"/m/07qwf61,/m/09x0r",False,True
1150372,Sd5-J7v5mJQ,110.0,120.0,/m/09x0r,False,True
